earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment,sat_scaled,predicted_log_earnings,residuals
56313,708,0.4759,1039,43137,0.3871,0.5987,14000,Private Nonprofit,3,10.938680693334582,6.5638555265321274,-0.9735369571495436,10.800013830333063,0.13866686300153158
54820,1127,0.7079,1326,68134,0.3087,0.6773,23852,Private Nonprofit,3,10.911810369856775,7.028201432058005,0.9615561818018415,11.115143911720159,-0.20333354186337005
61825,1813,0.5681,1343,70655,0.3224,0.7778,21500,Private Nonprofit,3,11.032063092389617,7.503289630675082,1.0761784234818887,11.1490752854597,-0.11701219307007137
66099,4015,0.7129,1096,47313,0.3255,0.6661,18750,Private Nonprofit,3,11.0989088971323,8.298041661371565,-0.58921532328115,10.921278541785648,0.17763035534666224
71530,11737,0.816,1297,67408,0.2375,0.7304,20500,Private Nonprofit,3,11.17787222110243,9.37058672111828,0.7660241224652905,11.141713793616187,0.036158427486254766
51262,1382,0.6668,1034,57475,0.3757,0.5494,19000,Private Nonprofit,3,10.844705015934142,7.232010331664759,-1.007249381173087,10.874111331312665,-0.029406315378508976
51110,702,0.9093,1128,57157,0.3714,0.6461,20000,Private Nonprofit,3,10.841735451762323,6.555356891810665,-0.3734558095304729,10.919167528008304,-0.07743207624596601
60123,2428,0.7733,1213,57219,0.2395,0.64,18750,Private Nonprofit,3,11.004147742821536,7.795234929002173,0.1996553988697631,11.01036873637918,-0.006220993557631113
89363,9201,0.0769,1533,91250,0.1855,0.9513,14000,Private Nonprofit,3,11.400462005247592,9.127176130715414,2.357250536376534,11.378017426300378,0.022444578947228098
53213,2603,0.5586,1117,51981,0.3804,0.6084,19313,Private Nonprofit,3,10.88205800638073,7.86480400332846,-0.44762314238226814,10.925919218186007,-0.043861211805266476
50369,1010,0.5093,1098,50091,0.2973,0.4504,13000,Private Nonprofit,3,10.827131185455466,6.918695219020472,-0.5757303536717326,10.838712984725131,-0.011581799269653323
54794,972,0.9291,956,49169,0.4835,0.472,15000,Private Nonprofit,3,10.911335977890648,6.880384082186005,-1.5331631959403622,10.72129897946337,0.19003699842728983
48712,2849,0.9716,1011,35332,0.5132,0.3514,14667,Private Nonprofit,3,10.79368068528841,7.955074273262696,-1.162326531681386,10.685773575201493,0.10790711008692731
60327,2561,0.9032,1002,43891,0.5152,0.5526,18750,Private Nonprofit,3,11.007535043694178,7.848543482456679,-1.223008894923764,10.78033171369577,0.22720332999842083
63926,1223,0.6529,1141,46239,0.3934,0.6682,16500,Private Nonprofit,3,11.06548144336906,7.1098794630722715,-0.28580350706926033,10.888927036417451,0.1765544069516211
57103,2263,0.8588,1102,25521,0.3736,0.5321,14000,Public,3,10.952611933668509,7.724888439323074,-0.548760414452898,10.845845006824524,0.10676692684399483
53390,8494,0.8688,1055,28329,0.3883,0.6241,17750,Public,3,10.885378741494232,9.047233034106032,-0.865657200274205,10.898815090233459,-0.013436348739215525
56346,8750,0.975,1100,28919,0.3266,0.5697,15500,Public,3,10.939266532032669,9.076923258535832,-0.5622453840623154,10.904232952176953,0.035033579855729115
55700,820,0.8492,1157,35012,0.3458,0.5752,21358,Private Nonprofit,3,10.927735425915376,6.710523109452428,-0.17792375019392176,10.866953853731877,0.060781572183508076
63756,2121,0.874,1380,59263,0.2171,0.8475,20000,Private Nonprofit,3,11.062818576238945,7.660114319173928,1.3256503612561092,11.14384961151978,-0.08103103528082087
48899,1057,0.7934,1035,51585,0.3626,0.5379,19500,Private Nonprofit,3,10.79751222535611,6.964135612418245,-1.0005068963683783,10.847538046763962,-0.05002582140784011
51833,13988,0.855,1160,26146,0.3471,0.6234,16904,Public,3,10.855782291044472,9.546026585476431,-0.1576962957797958,10.954532542772654,-0.09875025172816916
48860,1008,0.9766,1014,43885,0.3349,0.5322,19293,Private Nonprofit,3,10.79671434481173,6.9167150203536085,-1.14209907726726,10.805513050597538,-0.008798705785796451
77235,4317,0.8508,1274,65970,0.1505,0.8038,22238,Private Nonprofit,3,11.254608001148352,8.370547611074752,0.6109469719569913,11.152596153403579,0.10201184774478411
70527,1905,0.5719,1340,74320,0.1637,0.7469,24733,Private Nonprofit,3,11.163750894206132,7.552762084214147,1.0559509690677629,11.212931679258316,-0.04918078505217308
50797,670,0.7311,1219,67684,0.2441,0.69,19500,Private Nonprofit,3,10.83559257670464,6.508769136971682,0.2401103076980151,11.039903917726837,-0.20431134102218498
55376,900,0.698,1145,54178,0.3644,0.603,18998,Private Nonprofit,3,10.921901565875125,6.803505257608338,-0.25883356785042566,10.919188758151984,0.002712807723151385
51943,773,0.8407,950,48449,0.3583,0.65,13750,Private Nonprofit,3,10.857902242501392,6.651571873589727,-1.5736181047686142,10.773295181516934,0.08460706098446819
45411,1464,0.8215,1119,41838,0.2906,0.6877,16750,Private Nonprofit,3,10.723509645430674,7.289610521451167,-0.43413817277285083,10.887942865635777,-0.1644332202050912
53957,1031,0.837,1201,58821,0.2583,0.6713,19500,Private Nonprofit,3,10.895942712037812,6.939253946041508,0.11874558121325925,10.997727343191423,-0.10178463115359727
46672,1082,0.7564,1052,42157,0.2737,0.636,18127,Private Nonprofit,3,10.750899692107502,6.9874902470009905,-0.885884654688331,10.858136034187226,-0.10723634207971197
45872,5484,0.8389,1100,22183,0.2477,0.3627,10556,Public,3,10.733610188123151,8.609772372709331,-0.5622453840623154,10.822128207758071,-0.08851801963490763
55198,13830,0.7637,1139,23316,0.373,0.5445,13337,Public,3,10.918681999724738,9.534667728624708,-0.29928847667867764,10.893280428961793,0.02540157076295607
47605,5292,0.9581,1141,22383,0.229,0.4818,13236,Public,3,10.770693076719793,8.574140471857987,-0.28580350706926033,10.882227295863618,-0.11153421914381133
49917,2352,0.8648,1065,11837,0.334,0.4561,10000,Public,3,10.818116905083617,7.763446388727362,-0.7982323522271184,10.749903739754265,0.06821316532936468
44947,3933,0.8384,1081,17364,0.4267,0.4009,12000,Public,3,10.71323929684936,8.277411998949004,-0.6903525953517798,10.767767049059223,-0.054527752209850594
63742,37806,0.7821,1313,28801,0.1676,0.8021,15519,Public,3,11.06259896495004,10.540249549648204,0.8739038793406291,11.126102651147095,-0.06350368619704401
43361,2661,0.7339,1055,13989,0.4255,0.3738,12478,Public,3,10.677315698578214,7.886832998955056,-0.865657200274205,10.740736649235545,-0.06342095065731924
47596,3170,0.8446,1072,16411,0.3229,0.3919,11650,Public,3,10.770504003075043,8.061802274538348,-0.7510349585941578,10.775658087141968,-0.0051540840669115386
47156,2589,0.6722,1061,16954,0.3543,0.3958,12000,Public,3,10.761216533412018,7.859413154693583,-0.825202291445953,10.77367388713343,-0.012457353721402453
59986,1974,0.8894,1082,44776,0.2708,0.6671,14335,Private Nonprofit,3,11.001866480644448,7.5883236773352225,-0.6836101105470712,10.865892904772009,0.1359735758724501
99980,8818,0.1127,1520,83271,0.1374,0.9517,19000,Private Nonprofit,3,11.51272544496756,9.08466376388818,2.2695982339153216,11.388695221494302,0.12403022347326975
101253,2309,0.7686,1427,77890,0.1181,0.7816,21751,Private Nonprofit,3,11.525377614159469,7.745002803515839,1.6425471470774162,11.255585589435631,0.2697920247238505
55362,1567,0.9597,981,47223,0.4385,0.5497,18750,Private Nonprofit,3,10.921648716806612,7.357556200910353,-1.364601075822646,10.786201181909872,0.13544753489674974
59354,1458,0.7597,1246,66478,0.2388,0.6933,23199,Private Nonprofit,3,10.991274794565404,7.285506548522785,0.4221573974251489,11.089153715495232,-0.09787892092981833
52198,2025,0.7353,1220,53405,0.1349,0.7381,15500,Private Nonprofit,3,10.862799458960476,7.613818684808629,0.24685279250272377,11.02154862214447,-0.15874916318398083
63191,2083,0.8943,1178,58437,0.2732,0.7037,22133,Private Nonprofit,3,11.053917164931097,7.642044402873258,-0.03633156929503992,11.017268169597315,0.03664899533379265
69952,866,0.633,1180,65144,0.2367,0.7701,24855,Private Nonprofit,3,11.15556457153621,6.7650389767805414,-0.0228465996856226,11.078480692875457,0.07708387866076344
49156,1366,0.7761,1120,54222,0.4376,0.6169,17500,Private Nonprofit,4,10.802754193404487,7.220373836723949,-0.42739568796814215,10.88695541059961,-0.08420121719510959
54317,1070,0.8617,1147,37773,0.2228,0.6619,20815,Private Nonprofit,4,10.902592532430562,6.976348070447749,-0.24534859824100835,10.918047095018846,-0.01545456258827015
55396,742,0.7183,1054,55782,0.3673,0.5612,19500,Private Nonprofit,4,10.922262667962608,6.610696044717759,-0.8723996850789136,10.871272998803285,0.05098966915933746
57125,1164,0.6404,1223,67372,0.3584,0.659,20496,Private Nonprofit,4,10.952997128196506,7.060476365999801,0.26708024691684973,11.03020093784499,-0.07720380964847337
53460,1086,0.799,1234,66249,0.3207,0.6182,21500,Private Nonprofit,4,10.88668898969291,6.99117688712121,0.341247579768645,11.029114693474233,-0.14242570378131217
52559,1597,0.6847,1221,51733,0.2018,0.7014,17500,Private Nonprofit,4,10.869691627102307,7.37650812632622,0.2535952773074324,11.005626901005517,-0.13593527390319834
71901,2543,0.6385,1292,64835,0.2169,0.7403,19500,Private Nonprofit,4,11.18304545181826,7.841492924460013,0.7323116984417473,11.111462274594512,0.0715831772237585
51190,1440,0.8863,1110,53806,0.3984,0.4008,17070,Private Nonprofit,4,10.843299479451629,7.273092595999522,-0.49482053601522874,10.83767413556599,0.005625343885650496
42631,224,0.5979,1161,30971,0.4315,0.8298,9350,Private Nonprofit,4,10.660336967143056,5.41610040220442,-0.15095381097508714,10.794280913281186,-0.13394394613811694
40650,405,0.6752,1109,32722,0.3533,0.6753,8750,Private Nonprofit,4,10.612754114975957,6.0063531596017325,-0.5015630208199374,10.764769976449513,-0.15201586147354412
62830,1729,0.1451,1486,83440,0.1786,0.8812,14151,Private Nonprofit,4,11.048187945396991,7.455876687491824,2.040353750555227,11.283425850353785,-0.23523790495678257
63386,25367,0.8866,1204,24018,0.1877,0.7532,18750,Public,4,11.056998295851676,10.141243816218184,0.13897303562738522,11.053817622848578,0.003180673003110881
64762,22264,0.8362,1200,28596,0.1835,0.7463,18207,Public,4,11.078474290575963,10.010771217755805,0.11200309640855058,11.062999767361779,0.015474523214197913
59850,1379,0.7154,1218,65461,0.2044,0.7112,22200,Private Nonprofit,4,10.999596710986118,7.22983877815125,0.23336782289330643,11.078709255259595,-0.07911254427346312
62234,867,0.9971,980,34398,0.3392,0.6552,12500,Private Nonprofit,4,11.038656753177118,6.7661917146603505,-1.3713435606273543,10.731894436349128,0.30676231682800387
55177,7529,0.9274,1122,22278,0.2739,0.6792,16486,Public,4,10.918301478768845,8.92665032079394,-0.4139107183587248,10.933901779646856,-0.015600300878000127
59531,1916,0.7733,1093,51141,0.3155,0.6103,19500,Private Nonprofit,4,10.99425246425933,7.558516743045645,-0.609442777695276,10.911274604284907,0.08297785997443342
61033,167,0.8,980,27647,0.5,1,13000,Private Nonprofit,4,11.01916998048313,5.123963979403259,-1.3713435606273543,10.72656691532174,0.2926030651614016
59274,1227,0.8622,1440,61227,0.3456,0.6333,20262,Private Nonprofit,4,10.989926040272527,7.113142108707088,1.7301994495386288,11.096971477770861,-0.10704543749832167
52766,1994,0.9646,1090,34022,0.3179,0.3389,18000,Private Nonprofit,4,10.873622322882394,7.598399329323964,-0.629670232109402,10.777571623265793,0.0960506996166128
56201,1452,0.7584,1136,64359,0.2212,0.643,19500,Private Nonprofit,4,10.936689829317784,7.281385663570283,-0.31951593109280363,10.998804544121558,-0.06211471480376331
48936,1301,0.5188,984,42874,0.4727,0.3262,12000,Private Nonprofit,4,10.7982686009224,7.171656822768514,-1.3443736214085198,10.693045705909586,0.10522289501282568
53175,2272,0.9812,1252,52206,0.1878,0.6158,18570,Private Nonprofit,4,10.881343640068438,7.728855823852543,0.4626123062534009,11.00552702816195,-0.12418338809349871
47601,2239,0.9771,1120,21967,0.3449,0.561,14000,Public,4,10.7706090484022,7.714231144849085,-0.42739568796814215,10.848639742890944,-0.07803069448873064
48928,9733,0.9026,1089,19909,0.2278,0.477,14250,Public,4,10.79810510872879,9.1833801903934,-0.6364127169141106,10.870473836248342,-0.07236872751954096
52113,1048,0.5522,1080,50482,0.3021,0.4335,17413,Private Nonprofit,4,10.861169716770034,6.955592608396297,-0.6970950801564886,10.855840902390808,0.005328814379238393
61945,21217,0.9348,1190,26751,0.2047,0.6881,15500,Public,4,11.03400217354984,9.962605157019215,0.04457824836146398,11.010555765612054,0.023446407937797807
57262,15142,0.8169,1151,27402,0.2071,0.7108,17294,Public,4,10.95539250643891,9.625293657956655,-0.21837865902217377,11.01084328691945,-0.055450780480530024
48860,146,1,1020,34466,0.4681,0.4429,13000,Private Nonprofit,4,10.79671434481173,4.990432586778736,-1.101644168439008,10.64740203031724,0.14931231449450283
52084,872,0.7676,1058,50611,0.3794,0.3392,13833,Private Nonprofit,4,10.86061307884862,6.771935555839602,-0.845429745860079,10.769087660490124,0.09152541835850699
62972,983,0.788,1048,57355,0.3122,0.5361,12912,Private Nonprofit,4,11.05044546213452,6.891625897052253,-0.9128545939071656,10.837248237608868,0.21319722452566622
55552,870,0.8296,1000,51856,0.3675,0.279,12500,Private Nonprofit,4,10.925074798020022,6.769641976852503,-1.236493864533181,10.723791981802913,0.20128281621711835
50579,4210,0.8942,1050,22099,0.3046,0.5659,14000,Public,4,10.831291749368177,8.345455428161928,-0.8993696242977484,10.842872447842913,-0.011580698474726982
59483,925,0.8663,1029,48728,0.3815,0.4776,14817,Private Nonprofit,4,10.993445836423904,6.8308742346461795,-1.04096180519663,10.779878427676575,0.21356740874734167
51532,10780,0.9395,1092,21780,0.3055,0.5103,14700,Public,4,10.849958252911415,9.285540604539118,-0.6161852624999846,10.870027491235634,-0.020069238324208438
40573,558,0.7523,1015,31200,0.5829,0.3892,7990,Private Nonprofit,5,10.610858099732315,6.326149473155099,-1.1353565924625513,10.600734838325371,0.010123261406954446
62069,2161,0.8611,1210,61691,0.3071,0.6436,20000,Private Nonprofit,5,11.03600194843532,7.6787889981991535,0.17942794445563717,11.01054557557869,0.025456372856644885
43150,1513,0.1934,1249,60718,0.8373,0.5822,3516,Private Nonprofit,5,10.672437696511574,7.322510433997394,0.4423848518392749,10.806169591098662,-0.1337318945870767
66240,1400,0.5436,1352,67787,0.2264,0.8067,25125,Private Nonprofit,5,11.101039789059142,7.244941546337007,1.1368607867242668,11.193384746643686,-0.0923449575845321
45795,12318,0.7761,1149,23735,0.411,0.5004,14929,Public,5,10.731930193837089,9.418898064961974,-0.23186362863159105,10.889679400314291,-0.15774920647718943
52074,1097,0.9106,1138,56886,0.3533,0.4885,13000,Private Nonprofit,5,10.8604210628723,7.001245622069476,-0.3060309614833863,10.854786825938417,0.005634236933895615
21256,69,1,1080,16603,0.5402,0.6429,5500,Private Nonprofit,5,9.96439448743965,4.248495242049359,-0.6970950801564886,10.575646621438223,-0.6112521339985603
36382,1309,0.9608,870,21727,0.5834,0.319,12250,Public,5,10.501829425822162,7.177782416195197,-2.113016889145307,10.604689279710124,-0.10285985388794769
46747,842,0.716,1044,46203,0.4952,0.468,11000,Private Nonprofit,5,10.752505361534784,6.736966958001855,-0.9398245331260002,10.730398703253854,0.022106658280940637
59025,24763,0.9294,1215,34391,0.2252,0.7142,16750,Public,5,10.985716361953711,10.117146264639125,0.21314036847918047,11.059816282629043,-0.07409992067531888
42375,429,0.6091,1090,40168,0.4314,0.3667,8510,Private Nonprofit,5,10.65431384468275,6.063785208687608,-0.629670232109402,10.701887562966808,-0.047573718284047446
53899,14727,0.7941,1150,32941,0.306,0.6123,13750,Public,5,10.894867203849286,9.597505722912912,-0.2251211438268824,10.961779127271774,-0.0669119234224756
44246,1262,0.9514,1122,48805,0.3195,0.4069,12470,Private Nonprofit,5,10.697520250869932,7.141245122350491,-0.4139107183587248,10.80859270603145,-0.1110724551615033
44737,6688,0.8568,1133,23485,0.3332,0.6132,15000,Public,5,10.708556178705596,8.808219665118408,-0.3397433855069296,10.907096524844928,-0.19854034613931865
50220,8246,0.6765,1087,19725,0.2523,0.5224,15159,Public,5,10.824168632711576,9.017604776833355,-0.6498976865235279,10.887857835550903,-0.06368920283931581
49438,583,0.9945,977,45530,0.3583,0.5167,20500,Private Nonprofit,5,10.808474638238891,6.369900982828227,-1.3915710150414804,10.78205293228945,0.026421705949453804
59384,1293,0.9035,1180,49452,0.2305,0.405,14376,Private Nonprofit,5,10.991780108797382,7.165493475060845,-0.0228465996856226,10.874187824866642,0.11759228393075191
54705,1005,0.8655,1287,60993,0.2625,0.7148,20000,Private Nonprofit,5,10.90971039191089,6.913737350659685,0.6985992744182039,11.05459127843886,-0.1448808865279581
42002,746,0.6315,980,44322,0.527,0.3213,14250,Private Nonprofit,5,10.645472515179373,6.616065185132817,-1.3713435606273543,10.68143827660528,-0.03596576142589501
43889,12155,0.9387,971,24188,0.3048,0.5556,14702,Public,5,10.689418998189405,9.405578154036684,-1.4320259238697324,10.83297786040471,-0.1435588622152926
50330,685,0.5574,1144,60620,0.4484,0.5621,15250,Private Nonprofit,5,10.826356599770406,6.530877627725885,-0.26557605265513434,10.888624368460755,-0.062267768690339384
39196,1063,0.4186,1050,39202,0.6965,0.4328,23048,Private Nonprofit,5,10.576329979755709,6.96979066990159,-0.8993696242977484,10.760120913716216,-0.1837909339604988
41109,4164,0.4486,943,25367,0.7497,0.3616,24500,Public,5,10.623982354614313,8.334471554600944,-1.6208154984015748,10.755081966966888,-0.13109961235256165
42205,5632,0.9208,1022,15550,0.3538,0.3422,10500,Public,5,10.65029397641782,8.636397438894713,-1.088159198829591,10.730887512358542,-0.0805935359407102
61251,30594,0.7333,1285,34705,0.2655,0.6881,12956,Public,5,11.022735454804309,10.328591875896642,0.6851143048087867,11.067317507590577,-0.04458205278625539
47477,2153,0.5055,1090,19461,0.3862,0.3754,15000,Public,5,10.768000662228644,7.675081857716334,-0.629670232109402,10.810109944252925,-0.04210928202426683
52279,8312,0.864,1191,24280,0.2168,0.6382,15000,Public,5,10.864350039781693,9.025575833531088,0.05132073316617264,10.972549176364659,-0.10819913658295477
46453,5005,0.7827,1087,22810,0.3459,0.4704,13000,Public,5,10.746196327732314,8.518392471991719,-0.6498976865235279,10.83575263216325,-0.08955630443092316
47872,4638,0.7431,1052,23431,0.3912,0.3799,11000,Public,5,10.77628606133415,8.442254104751743,-0.885884654688331,10.7792387104877,-0.0029526491535378637
45454,4737,0.908,1090,23481,0.3407,0.538,13156,Public,5,10.724456104533958,8.463370384718731,-0.629670232109402,10.847779850429868,-0.123323745895896
46769,5022,0.8475,1116,24932,0.3477,0.542,15000,Public,5,10.752975869264068,8.521782643750045,-0.4543656271869768,10.881006922511311,-0.12803105324723216
47021,5519,0.9254,1088,25431,0.3524,0.432,15000,Public,5,10.758349589413635,8.616133139271142,-0.6431552017188192,10.843452590865823,-0.08510300145217756
46482,9514,0.9931,1090,23604,0.3326,0.4541,11077,Public,5,10.746820419859958,9.16062477973025,-0.629670232109402,10.827061998612335,-0.08024157875236285
43371,5519,0.3512,942,26341,0.6814,0.2709,15455,Public,5,10.677546293976553,8.616133139271142,-1.6275579832062834,10.702994291665693,-0.025447997689128855
34042,1055,0.789,944,23905,0.4174,0.1311,19500,Public,5,10.435350335367918,6.962243464266207,-1.6140730135968662,10.701327860623561,-0.26597752525563145
47089,12428,0.8701,1219,24884,0.4151,0.5263,14991,Public,5,10.75979470708092,9.42778773074551,0.2401103076980151,10.926214943957032,-0.1664202368760984
63268,7767,0.1398,1448,87004,0.0976,0.8614,19250,Private Nonprofit,5,11.05513495108338,8.957768009971161,1.784139327976298,11.355683367479651,-0.30054841639626034
52184,2628,0.6904,1080,40434,0.5419,0.4855,14000,Private Nonprofit,5,10.862531213475933,7.874358824729881,-0.6970950801564886,10.76471604164426,0.09781517183168562
40264,353,0.7017,1370,58266,0.2806,0.6829,17723,Private Nonprofit,1,10.603213048456196,5.869296913133774,1.2582255132090223,11.04719266543971,-0.44397961698349914
69498,1760,0.1332,1468,83532,0.1152,0.8969,12442,Private Nonprofit,1,11.1490532541604,7.473637108496206,1.9189890240704712,11.282285055508583,-0.1332318013481706
82735,1873,0.0713,1520,85100,0.1735,0.9528,12000,Private Nonprofit,1,11.323398007925944,7.535830462798367,2.2695982339153216,11.31130270032147,0.01209530760448625
80490,2407,0.0709,1501,85420,0.1432,0.8879,15000,Private Nonprofit,1,11.29588823208778,7.786551806428712,2.141491022625857,11.322546481626432,-0.026658249538636304
44433,1140,0.9672,1130,25822,0.3016,0.5154,16722,Public,1,10.70173771559508,7.039660349862076,-0.35997083992105555,10.873178498788935,-0.17144078319384223
89964,942,0.5414,1166,31046,0.2463,0.5818,26812,Public,1,11.407164869291062,6.849066282633458,-0.11724138695154385,11.022394659138952,0.38477021015211993
59045,964,0.8351,1040,59782,0.2361,0.6574,19576,Private Nonprofit,1,10.98605514403538,6.872128101338986,-0.966794472344835,10.927006083805392,0.05904906023000183
49958,4222,0.7923,1116,23717,0.2828,0.4035,12887,Public,1,10.81893793141259,8.348301054933943,-0.4543656271869768,10.848613364346601,-0.02967543293400042
61335,1133,0.7874,940,26406,0.4489,0.3816,18972,Public,2,11.024105921466852,7.033506484287697,-1.641042952815701,10.74964052714637,0.27446539432049377
64249,452,0.4618,980,34309,0.3719,0.2865,22750,Private Nonprofit,2,11.070521438434008,6.115892125483034,-1.3713435606273543,10.735464638793342,0.3350567996406798
46490,1844,0.4583,975,23748,0.5392,0.2622,15606,Public,2,10.74699251468463,7.520234556474628,-1.4050559846508976,10.71556315587305,0.031429358811589626
53023,964,0.7771,1248,70544,0.3521,0.5734,17882,Private Nonprofit,2,10.87848106066402,6.872128101338986,0.4356423670345662,11.00729355702652,-0.1288124963624858
87555,5693,0.0644,1553,85947,0.1949,0.9378,9000,Private Nonprofit,2,11.380022446306,8.647168267837984,2.4921002324707073,11.322164623393341,0.057857822912673156
82652,3869,0.7549,1290,74055,0.2037,0.7919,23882,Private Nonprofit,2,11.322394301383495,8.261009786023827,0.7188267288323299,11.186343417115296,0.13605088426820813
69960,10701,0.7243,1323,28576,0.3004,0.7001,15750,Public,2,11.155678929132538,9.27818591887125,0.9413287273877156,11.059415153852408,0.09626377528014411
82860,30760,0.4479,1473,29299,0.1939,0.8859,17000,Public,2,11.324907715631392,10.334002932844076,1.9527014480940144,11.23812393495799,0.08678378067341654
45212,1189,0.7679,1258,76860,0.2311,0.7224,16250,Private Nonprofit,2,10.719117817310622,7.081708586105575,0.5030672150816529,11.084347246882917,-0.3652294295722828
50698,9019,0.8223,971,25413,0.5655,0.4087,19500,Public,2,10.833641741069435,9.10719961305667,-1.4320259238697324,10.78051759967043,0.05312414139901861
64072,1768,0.7381,1176,63731,0.3113,0.6539,15000,Private Nonprofit,2,11.06776273000352,7.478169694159785,-0.04981653890445724,10.97072910677257,0.09703362323096423
61515,6057,0.8747,1252,28310,0.2586,0.6815,15750,Public,2,11.027036326494269,8.709134991587183,0.4626123062534009,11.012280567154008,0.014755759340271964
60110,1603,0.6863,1261,31865,0.2112,0.6995,17000,Public,2,11.003931496033209,7.38025578842646,0.5232946694957787,11.036422258172703,-0.03249076213948306
51584,471,0.5524,1372,55540,0.2008,0.7143,19500,Private Nonprofit,2,10.8509668258663,6.156978985585555,1.27171048281844,11.089685004627212,-0.2387181787608994
64390,16136,0.8197,1095,28535,0.3579,0.6946,15362,Public,2,11.072713620532229,9.688870050941352,-0.5959578080858586,10.937968266060276,0.1347453544719635
65518,891,0.5689,1280,73314,0.226,0.6537,21000,Private Nonprofit,2,11.090080193030529,6.79346613258001,0.6514018807852433,11.108087371880188,-0.018007178849648794
77644,1911,0.0901,1533,87640,0.1984,0.939,12000,Private Nonprofit,1,11.259889555790982,7.555905093611346,2.357250536376534,11.316537468162256,-0.056647912371259324
123938,2728,0.1709,1457,80192,0.1628,0.9312,19000,Private Nonprofit,1,11.727536719545492,7.911690520708339,1.844821691218676,11.313763415419945,0.4137733041255584
55383,1108,0.852,1120,47308,0.6377,0.4394,19100,Private Nonprofit,1,10.922027966438678,7.011213987350367,-0.42739568796814215,10.784782088135081,0.13724587830361026
120959,4474,0.4505,1352,79548,0.1607,0.8679,24007,Private Nonprofit,1,11.70320692418342,8.406261630708956,1.1368607867242668,11.278830361834926,0.42437656234850407
103937,10085,0.1643,1507,89493,0.1291,0.9083,17962,Private Nonprofit,1,11.55154022534043,9.21890360263667,2.1819459314541088,11.388617702850611,0.1629225224898314
83238,18248,0.1111,1480,86285,0.1915,0.8866,21500,Private Nonprofit,1,11.32945925330878,9.811865562988816,1.9998988417269752,11.385055224782652,-0.055595971473861625
77231,3618,0.405,1462,86448,0.1497,0.8603,23250,Private Nonprofit,1,11.25455620981562,8.193953023563742,1.8785341152422192,11.347223955592309,-0.09266774577667525
57466,7829,0.8781,1180,26160,0.3194,0.5341,18746,Public,1,10.958948747548254,8.965717788984849,-0.0228465996856226,10.952528828147706,0.006419919400560233
62381,2214,0.3954,1370,68432,0.2313,0.7694,22141,Private Nonprofit,1,11.041016020812398,7.703007682479236,1.2582255132090223,11.191119248219096,-0.15010322740668441
54400,1780,0.8765,1125,64020,0.3091,0.5112,18320,Private Nonprofit,1,10.904119432844034,7.484930283289661,-0.3936832639445989,10.934602028152055,-0.030482595308007704
62832,3870,0.5131,1358,80399,0.1551,0.7711,19000,Private Nonprofit,1,11.04821977681779,8.261268150577648,1.1773156955525188,11.225200875605235,-0.17698109878743185
68245,1854,0.7565,1250,65252,0.2235,0.6751,22969,Private Nonprofit,1,11.130859450290297,7.525639975041536,0.4491273366439835,11.089903064773814,0.04095638551649518
58336,3125,0.7121,1274,59328,0.13,0.7556,23250,Private Nonprofit,1,10.97397467747839,8.047509510981422,0.6109469719569913,11.133936586335633,-0.1599619088572305
53874,2752,0.8693,1150,25555,0.3279,0.5512,18220,Public,1,10.894403265748863,7.920446505142607,-0.2251211438268824,10.915162318509095,-0.02075905276022066
52349,2566,0.8361,1180,27413,0.3688,0.478,17224,Public,1,10.86568811391948,7.8504931808711405,-0.0228465996856226,10.90445543523142,-0.038767321311927935
52119,1278,0.6923,1265,42446,0.208,0.6854,23250,Private Nonprofit,1,10.86128484456201,7.153833801578843,0.5502646087146135,11.026157122228138,-0.16487227766611745
101817,7601,0.0365,1553,85540,0.1643,0.9758,12500,Private Nonprofit,1,11.530932363262686,8.936166649549195,2.4921002324707073,11.366779626157564,0.1641527371051351
90543,3106,0.1761,1353,80334,0.148,0.8733,25879,Private Nonprofit,1,11.413580154967187,8.041412909393047,1.1436032715289757,11.306629688117049,0.10695046685015117
49705,1226,0.8122,1100,42434,0.3128,0.5864,21500,Private Nonprofit,1,10.813860810646243,7.112327444710911,-0.5622453840623154,10.885012752882101,-0.07115194223584315
64874,11434,0.8304,1285,30786,0.3,0.6482,18250,Public,1,11.0802022060912,9.344434106456882,0.6851143048087867,11.051110822773431,0.02909138331778273
71631,23671,0.5973,1423,34549,0.1994,0.8326,20000,Public,1,11.179283220142068,10.072048194080043,1.6155772078585815,11.22746763916848,-0.04818441902639971
65865,11512,0.8378,1194,30544,0.4155,0.4941,15000,Public,1,11.095362471663927,9.351232110673664,0.07154818758029863,10.926703598314733,0.16865887334920646
125557,3451,0.8521,1269,65022,0.3006,0.6202,25000,Private Nonprofit,1,11.740515117710908,8.146709052203319,0.5772345479334481,11.089645987829218,0.6508691298817003
143372,4535,0.0455,1560,82730,0.1932,0.9641,12462,Private Nonprofit,1,11.873197930062805,8.419800845407588,2.539297626103668,11.341304725177356,0.5318932048854611
58418,2169,0.3603,1463,84926,0.2189,0.8439,18258,Private Nonprofit,1,10.975379340504627,7.682482446534506,1.885276600046928,11.281687618963566,-0.30630827845892694
58063,1163,0.8084,1140,58310,0.2552,0.6261,19500,Private Nonprofit,1,10.969283906929236,7.059617628291383,-0.29254599187396896,10.96267793670925,0.0066059702199975845
