earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment,sat_scaled
50030,2901,0.5836,1220,44580,0.2304,0.7545,18590,Private Nonprofit,3,10.82037810448225,7.973155433444133,0.24685279250272377
35942,2051,0.8005,986,48004,0.3147,0.3987,15795,Private Nonprofit,3,10.489661807091968,7.62657020629066,-1.3308886517991025
50632,9770,0.9202,1235,26512,0.2746,0.5704,14750,Public,3,10.83233906645514,9.187174093944344,0.34799006457335363
56878,670,0.7493,1097,50523,0.4301,0.6667,21938,Private Nonprofit,3,10.94866390211491,6.508769136971682,-0.5824728384764414
59764,1390,0.7074,1193,47575,0.2736,0.585,20000,Private Nonprofit,3,10.998158751970976,7.237778191923443,0.06480570277558996
48491,1006,0.924,1029,43431,0.3885,0.4727,14782,Private Nonprofit,3,10.789133492695578,6.914730892718563,-1.04096180519663
54947,1215,0.7235,1179,57799,0.3486,0.5269,23252,Private Nonprofit,3,10.91412436325496,7.103322062526113,-0.029589084490331267
59629,1730,0.5953,1353,75656,0.209,0.7394,21115,Private Nonprofit,3,10.99589731189436,7.456454555176209,1.1436032715289755
64873,4207,0.8641,1217,65476,0.1627,0.6865,18750,Private Nonprofit,3,11.080186791476605,8.344742754417545,0.22662533808859778
41544,7961,0.8445,1120,21708,0.3378,0.5048,15750,Public,3,10.634508385524155,8.982435503560263,-0.42739568796814215
48351,10170,0.7812,1090,26392,0.3649,0.3676,13000,Public,6,10.786242183190828,9.227295812625597,-0.629670232109402
44962,2467,0.5815,1049,18459,0.45,0.3442,11250,Public,6,10.713572967563955,7.811163385025279,-0.906112109102457
42051,267,0.5786,980,26126,0.3737,0.2639,13250,Private Nonprofit,6,10.646638446331169,5.5909869805108565,-1.3713435606273545
45379,4772,0.9959,1049,21551,0.4509,0.3536,12000,Public,6,10.722804721951764,8.470730317005897,-0.906112109102457
44358,1498,0.6545,1003,18672,0.4142,0.3035,11000,Public,6,10.700048354785157,7.312553498102598,-1.2162664101190552
49203,1885,0.9654,1122,39106,0.3302,0.5551,18500,Private Nonprofit,6,10.80370987623122,7.542213463193403,-0.41391071835872484
57413,21773,0.7504,1150,28290,0.2799,0.6817,15500,Public,6,10.958026037500982,9.988471876441125,-0.2251211438268824
48434,1308,0.4941,1024,48695,0.1739,0.5237,15363,Private Nonprofit,6,10.787957325420448,7.1770187659099,-1.0746742292201734
54655,1514,0.7702,1177,47247,0.2391,0.6488,15250,Private Nonprofit,6,10.908795980727936,7.323170717943469,-0.043074054099748585
63126,22734,0.766,1246,28872,0.2497,0.7533,15500,Public,6,11.052888008036344,10.031660866259111,0.4221573974251489
46885,3487,0.989,1196,50004,0.2843,0.5683,20250,Private Nonprofit,6,10.755453073853726,8.15708378502887,0.08503315718971594
41913,941,0.6582,1152,20662,0.512,0.4413,10736,Public,6,10.643351320318596,6.848005274576363,-0.21163617421746506
45079,3018,0.7643,1087,18594,0.416,0.3154,10623,Public,6,10.716171785121514,8.012680929706839,-0.6498976865235279
61408,2813,0.6151,1389,64459,0.2696,0.7229,12500,Private Nonprofit,6,11.025295398807426,7.942362237674335,1.386332724498487
59761,2699,0.9351,1197,58644,0.2344,0.7196,19500,Private Nonprofit,8,10.998108553267764,7.90100705199242,0.0917756419944246
53623,517,0.6728,1020,47143,0.3271,0.56,15633,Private Nonprofit,8,10.889733359497509,6.249975242259483,-1.1016441684390081
72273,2892,0.9502,1150,27524,0.1786,0.5378,15625,Public,8,11.188205894415884,7.970049304976135,-0.2251211438268824
64010,30743,0.773,1290,31653,0.2277,0.7011,15000,Public,8,11.066794600136047,10.33345013224468,0.7188267288323299
61324,20497,0.883,1272,34793,0.2135,0.7169,15000,Public,8,11.023926562430344,9.928082599391509,0.5974620023475741
60583,1516,0.8956,1090,72374,0.2777,0.6698,17036,Private Nonprofit,8,11.011769604649244,7.324489979348532,-0.629670232109402
82804,2957,0.8917,1277,73224,0.221,0.7984,18500,Private Nonprofit,8,11.324231648385243,7.992268643270745,0.6311744263711173
62927,1320,0.2461,1437,86376,0.1459,0.7147,15750,Private Nonprofit,8,11.049730603368106,7.186144304522325,1.7099719951245027
56911,1592,0.7709,1377,67501,0.2355,0.7124,18913,Private Nonprofit,8,10.949243923047078,7.373374309910049,1.3054229068419834
62069,1156,0.5457,1275,71348,0.2849,0.7255,25017,Private Nonprofit,2,11.03600194843532,7.053585727193677,0.6176894567617001
61295,2128,0.7709,1186,62745,0.2378,0.722,20000,Private Nonprofit,2,11.023453552529094,7.663407664893479,0.01760830914262935
55055,2152,0.5806,1170,57565,0.3624,0.5553,20500,Private Nonprofit,2,10.91608796454769,7.674617497364363,-0.0902714477327092
58336,1948,0.8022,1190,64645,0.2831,0.6674,21852,Private Nonprofit,2,10.97397467747839,7.575071699507561,0.044578248361463985
75217,1359,0.2943,1396,83250,0.1475,0.8179,21441,Private Nonprofit,2,11.228132548219142,7.215239978730097,1.4335301181314477
93807,3876,0.2893,1410,83756,0.1238,0.8632,23250,Private Nonprofit,2,11.44899475907554,8.262816937670928,1.527924905397369
51051,1348,0.8695,1080,49327,0.4301,0.5992,21513,Private Nonprofit,2,10.840580412039548,7.207118856207756,-0.6970950801564886
114862,7304,0.1166,1546,83654,0.1604,0.9413,20250,Private Nonprofit,2,11.651486686768868,8.8963143241848,2.4449028388377467
52410,1232,0.6196,1198,61261,0.2183,0.6306,18326,Private Nonprofit,2,10.866852691796211,7.117205503164344,0.09851812679913326
55838,1628,0.9321,1204,59933,0.299,0.5591,17500,Private Nonprofit,2,10.930209920175912,7.395721608602045,0.13897303562738522
70204,2273,0.4209,1391,82902,0.1275,0.7978,17294,Private Nonprofit,2,11.15916056844758,7.729295674310482,1.3998176941079046
84648,13233,0.7944,1345,76835,0.2676,0.7816,20204,Private Nonprofit,2,11.346256760583998,9.490544554572004,1.0896633930913062
74742,5350,0.8356,1276,67776,0.2024,0.7749,23500,Private Nonprofit,2,11.221797462114148,8.585038738311304,0.6244319415664087
56148,4814,0.9205,1084,27917,0.4149,0.43120000000000003,16750,Public,2,10.935746340654216,8.479491324232226,-0.6701251409376539
62399,1868,0.7787,1204,50865,0.2084,0.7617,26000,Private Nonprofit,2,11.041304528588082,7.533158807455563,0.13897303562738522
76124,1799,0.2819,1392,85776,0.158,0.8377,19000,Private Nonprofit,2,11.240118868636918,7.495541943884256,1.4065601789126132
71517,2099,0.389,1379,81960,0.2099,0.8253,23250,Private Nonprofit,2,11.1776904626589,7.649692623711514,1.3189078764514006
67145,1067,0.8963,1090,55786,0.2491,0.5688,23256,Private Nonprofit,2,11.114609739015275,6.97354301952014,-0.629670232109402
79966,1430,0.1237,1513,90382,0.1545,0.8964,12000,Private Nonprofit,2,11.289356823317922,7.266128779556451,2.222400840282361
62235,2464,0.7104,1060,40539,0.4105,0.6091,21175,Private Nonprofit,2,11.038672821435078,7.80994708647679,-0.8319447762506618
75701,1320,0.8576,1260,43979,0.2283,0.7104,19560,Private Nonprofit,2,11.234546649377918,7.186144304522325,0.5165521846910701
51019,6764,0.9077,1082,26898,0.3683,0.5551,19995,Public,2,10.839953391346915,8.819517540604888,-0.6836101105470712
56918,1191,0.7891,1227,71850,0.2904,0.735,23858,Private Nonprofit,2,10.949366914552034,7.083387847625295,0.2940501861356844
59498,1484,0.9311,1170,57973,0.3038,0.5989,22847,Private Nonprofit,2,10.993697977523398,7.3031700512368,-0.0902714477327092
53775,6180,0.9075,1210,29866,0.3266,0.5382,20000,Public,2,10.89256395413593,8.729235349659273,0.17942794445563717
52341,751,0.7576,1055,47111,0.1009,0.5721,19470,Private Nonprofit,2,10.865535281748013,6.62273632394984,-0.865657200274205
91410,2757,0.3145,1424,83133,0.1165,0.8759,14000,Private Nonprofit,2,11.423110160647864,7.922261058353247,1.6223196926632903
44096,1569,0.5589,1180,44066,0.3549,0.6667,15000,Private Nonprofit,2,10.694124354373333,7.358830898342354,-0.022846599685622606
62621,1684,0.8377,1240,66497,0.2485,0.6496,21000,Private Nonprofit,2,11.044855964091758,7.429520842786462,0.3817024885968969
105584,5898,0.2593,1440,80856,0.1771,0.8791,19500,Private Nonprofit,2,11.567262123623204,8.682538124003075,1.7301994495386288
43167,1539,0.6572,920,28505,0.6867,0.4355,22862,Public,2,10.672831593431528,7.339537695407675,-1.775892648909874
56210,996,0.7407,1160,64105,0.3801,0.5963,23500,Private Nonprofit,2,10.93684995599612,6.904750769961838,-0.1576962957797958
46825,443,0.9486,820,27557,0.5199,0.2574,11250,Private Nonprofit,2,10.754172527312289,6.095824562432225,-2.45014112938074
55817,1784,0.6058,1162,55582,0.3196,0.7165,23235,Private Nonprofit,2,10.929833761468329,7.487173694213739,-0.14421132617037846
54064,2259,0.7897,1236,55875,0.1964,0.7496,21911,Private Nonprofit,2,10.89792380895407,7.723120092266331,0.3547325493780623
55246,5728,0.8619,1110,26913,0.2731,0.5763,17220,Public,2,10.919551218569078,8.653296274408579,-0.49482053601522874
37839,535,0.5646,1282,71327,0.4333,0.5714,20500,Private Nonprofit,2,10.541095595755303,6.284134161070802,0.6648868503946607
61860,1949,0.5417,1183,65601,0.319,0.7169,22000,Private Nonprofit,2,11.03262904623906,7.575584651557793,-0.0026191452714966297
46165,1094,0.8205,1070,40435,0.1543,0.5691,16980,Private Nonprofit,2,10.739977214206728,6.9985096422506015,-0.7645199282035752
69107,1727,0.7199,1343,77270,0.212,0.8223,22000,Private Nonprofit,2,11.143411307085216,7.454719949364001,1.0761784234818887
63435,3240,0.9683,1228,34081,0.2889,0.4363,19500,Public,2,11.057771038574698,8.083637203141548,0.300792670940393
63435,416,0.9529,1190,26863,0.318,0.2761,19500,Public,2,11.057771038574698,6.0330862217988015,0.044578248361463985
63435,313,0.9699,1200,25994,0.3937,0.2273,19500,Public,2,11.057771038574698,5.749392985908253,0.11200309640855058
63435,793,0.9852,1190,27862,0.4182,0.3929,19500,Public,2,11.057771038574698,6.677083461247136,0.044578248361463985
63435,859,0.9737,1210,28109,0.3501,0.1783,19500,Public,2,11.057771038574698,6.756932389247553,0.17942794445563717
63435,2367,0.9806,1187,32559,0.2937,0.165,19500,Public,2,11.057771038574698,7.769800996003896,0.024350793947338006
63435,482,0.9565,1214,26210,0.3194,0.2174,19500,Public,2,11.057771038574698,6.180016653652572,0.20639788367447182
63435,1872,0.9867,1174,32242,0.2876,0.3152,19500,Public,2,11.057771038574698,7.535296702444088,-0.06330150851387456
63435,4031,0.976,1227,32521,0.2613,0.2612,19500,Public,2,11.057771038574698,8.302017809751204,0.2940501861356844
63435,1223,0.9811,1200,31088,0.3369,0.2598,19500,Public,2,11.057771038574698,7.1098794630722715,0.11200309640855058
63435,349,0.9712,1080,28530,0.2946,0.3381,19500,Public,2,11.057771038574698,5.857933154483459,-0.6970950801564886
63435,402,0.9547,1170,25154,0.3866,0.3862,19500,Public,2,11.057771038574698,5.998936561946683,-0.0902714477327092
63435,501,0.9641,1200,29677,0.4275,0.2615,19500,Public,2,11.057771038574698,6.218600119691729,0.11200309640855058
63435,42284,0.6056,1337,39694,0.1388,0.8609,19500,Public,2,11.057771038574698,10.652187692216325,1.035723514653637
63435,349,0.9647,1160,26214,0.4127,0.1897,19500,Public,2,11.057771038574698,5.857933154483459,-0.1576962957797958
63435,559,0.9821,1160,28841,0.2675,0.3365,19500,Public,2,11.057771038574698,6.327936783729195,-0.1576962957797958
63435,2877,0.9677,1181,28795,0.3877,0.1975,19500,Public,2,11.057771038574698,7.964850887447313,-0.01610411488091395
63435,620,0.9664,1130,30065,0.4046,0.3188,19500,Public,2,11.057771038574698,6.431331081933479,-0.35997083992105555
63435,668,0.9741,1140,27826,0.302,0.1627,19500,Public,2,11.057771038574698,6.505784060128229,-0.29254599187396896
111371,10650,0.054,1553,89028,0.1653,0.9654,14000,Private Nonprofit,2,11.620622249425582,9.273409063443166,2.4921002324707073
44172,775,0.8817,1110,46233,0.3205,0.5968,17063,Private Nonprofit,2,10.69584638316702,6.654152520183219,-0.49482053601522874
66125,995,0.8854,1125,30478,0.4706,0.4761,20500,Public,2,11.0993021691606,6.903747257584598,-0.39368326394459885
66125,1305,0.9521,1160,30141,0.3771,0.397,20500,Public,2,11.0993021691606,7.174724309836376,-0.1576962957797958
66125,1808,0.9484,1105,30349,0.3237,0.5582,20500,Public,2,11.0993021691606,7.500529485395295,-0.528532960038772
66125,20370,0.5808,1370,38105,0.1398,0.855,20500,Public,2,11.0993021691606,9.921867599817558,1.2582255132090225
62101,1557,0.7682,1155,59815,0.177,0.7439,27000,Private Nonprofit,2,11.0365173708515,7.351158226430694,-0.1914087198033391
86881,4948,0.8883,1258,67954,0.198,0.7884,21500,Private Nonprofit,2,11.372294645230436,8.506940814951886,0.5030672150816529
59982,1259,0.6173,1116,56752,0.2672,0.6859,23250,Private Nonprofit,2,11.001799796195236,7.138866999945524,-0.4543656271869768
74652,3554,0.8123,1237,69552,0.2406,0.7979,25500,Private Nonprofit,2,11.22059259430302,8.176110342237342,0.361475034182771
51748,1492,0.7953,1117,56183,0.3127,0.6736,23000,Private Nonprofit,2,10.854141063037792,7.30854279753919,-0.44762314238226814
56351,4086,0.865,1120,30785,0.2977,0.557,16192,Public,2,10.939355265539389,8.315566483564277,-0.42739568796814215
53032,6788,0.7147,1095,25537,0.3052,0.6557,19500,Public,2,10.878650783921229,8.823058934301647,-0.5959578080858586
61723,2163,0.8143,1232,75410,0.249,0.8174,27000,Private Nonprofit,2,11.030411911906333,7.679713639966372,0.3277626101592277
80257,1613,0.0746,1534,84103,0.1948,0.9227,13000,Private Nonprofit,2,11.292989264602502,7.3864708488298945,2.3639930211812428
77449,3755,0.8097,1243,64197,0.3747,0.6857,12500,Private Nonprofit,2,11.257374934205815,8.231109840328154,0.4019299430110229
73721,1491,0.9177,1310,76815,0.2011,0.7328,26000,Private Nonprofit,2,11.208042976531694,7.307872780763706,0.8536764249265031
100423,6938,0.2698,1460,84793,0.1202,0.9186,25000,Private Nonprofit,2,11.517146543669448,8.844912950899548,1.865049145632802
58537,1009,0.8982,1090,44397,0.3816,0.6554,21500,Private Nonprofit,2,10.977414311922113,6.917705609835305,-0.629670232109402
61258,14164,0.784,1187,28394,0.254,0.7051,18750,Public,2,11.022849732122834,9.558529412264615,0.024350793947338006
70920,2951,0.7093,1180,70621,0.328,0.6832,24567,Private Nonprofit,2,11.169307760188143,7.990238185720363,-0.022846599685622606
63454,1985,0.9064,1136,56765,0.3446,0.6317,20500,Private Nonprofit,2,11.058070512920654,7.593877844605118,-0.31951593109280363
43326,865,0.9211,1000,39344,0.2347,0.4815,19500,Private Nonprofit,2,10.676508195679236,6.763884908562435,-1.2364938645331813
61012,3265,0.73740000000000006,1162,37319,0.2808,0.641,19500,Private Nonprofit,2,11.018825845119824,8.09132127353041,-0.14421132617037846
93487,7226,0.053900000000000003,1546,87648,0.1384,0.9569,10000,Private Nonprofit,1,11.445577668177023,8.885579291282982,2.4449028388377467
90008,3194,0.6546,1265,69964,0.1253,0.7975,23250,Private Nonprofit,1,11.407653834250908,8.069342366811636,0.5502646087146135
43418,3868,0.8841,1050,60314,0.3004,0.5541,16334,Private Nonprofit,1,10.6786293806487,8.260751354700513,-0.8993696242977484
87054,4229,0.5089,1346,80466,0.1343,0.8582,27000,Private Nonprofit,1,11.37428389474374,8.349957272040324,1.0964058778960148
56318,5049,0.9182,990,17454,0.4205,0.4813,13833,Public,1,10.938769478837743,8.527143522269405,-1.3039187125802678
69743,13381,0.7216,1160,34321,0.2176,0.7331,17750,Public,1,11.152572336224427,9.501665799342762,-0.1576962957797958
68140,2084,0.1866,1473,81727,0.1482,0.8877,23250,Private Nonprofit,1,11.129319691214958,7.642524134232902,1.9527014480940146
70266,3946,0.8771,1223,61950,0.164,0.6865,19500,Private Nonprofit,1,11.160043319270192,8.280711075662847,0.26708024691684973
72975,2121,0.6817,1232,70630,0.1507,0.7688,27000,Private Nonprofit,1,11.197872195722317,7.660114319173928,0.3277626101592277
42101,3183,0.5471,1202,50192,0.2077,0.6568,22000,Private Nonprofit,5,10.647826772357496,8.065893546964274,0.1254880660179679
45898,2893,0.9646,1059,44558,0.3449,0.4724,18250,Private Nonprofit,5,10.734176822114556,7.970394907191429,-0.8386872610553704
47756,747,0.9953,1140,39914,0.4307,0.5236,19500,Private Nonprofit,5,10.77385999246528,6.617402977974478,-0.29254599187396896
56416,10558,0.6003,1247,32362,0.1883,0.6583,17500,Public,5,10.940508085197596,9.264733855806517,0.4288998822298576
72085,2705,0.2272,1208,33880,0.198,0.75,18000,Public,5,11.185601257246004,7.903226808730733,0.16594297484621987
71513,23300,0.3834,1353,35015,0.1475,0.8656,19000,Public,5,11.177634530336997,10.056251557087757,1.1436032715289755
40867,1173,0.6774,1138,38838,0.3978,0.6154,22500,Private Nonprofit,5,10.618078170389724,7.068172000388042,-0.3060309614833863
43888,2628,0.8639,1015,23850,0.3762,0.4339,15617,Public,5,10.689396213177384,7.874358824729881,-1.1353565924625513
68635,2379,0.4295,1371,76798,0.1319,0.7876,19500,Private Nonprofit,5,11.13655788768576,7.77485576666552,1.2649679980137314
42396,3397,0.8131,1057,27277,0.3873,0.4977,12503,Public,5,10.654809297147146,8.130942302231878,-0.8521722306647876
43035,1819,0.6667,1156,42034,0.3335,0.5453,15000,Private Nonprofit,5,10.669769017083574,7.506591780070841,-0.18466623499863044
60194,852,0.6837,1118,60242,0.3333,0.5146,13000,Private Nonprofit,5,11.005327958555664,6.748759547491679,-0.44088065757755945
45603,2962,0.7854,1120,21540,0.3924,0.3985,13000,Public,5,10.727728782812129,7.993957547573565,-0.42739568796814215
62177,29820,0.6015,1297,31638,0.1911,0.7882,18500,Public,5,11.037740435424054,10.302968122297036,0.7660241224652905
47258,10377,0.7527,1143,26692,0.2624,0.4846,16979,Public,5,10.763377230759511,9.247443459927686,-0.272318537459843
48587,4038,0.6726,1099,25124,0.4619,0.4304,15000,Public,5,10.791111284394898,8.303752415563412,-0.568987868867024
47185,3523,0.7925,1139,30710,0.4096,0.5698,19000,Public,5,10.761831324455434,8.16735198705607,-0.29928847667867764
68964,1816,0.5194,1296,72441,0.1564,0.842,20500,Private Nonprofit,5,11.14133990829574,7.504942068396171,0.7592816376605819
59217,1965,0.6775,1195,55159,0.178,0.7297,21250,Private Nonprofit,4,10.988963941811097,7.583756300707112,0.07829067238500728
46674,1928,0.9633,1087,21277,0.2001,0.4263,15000,Public,4,10.75094254343483,7.564757012905729,-0.6498976865235279
50970,2071,0.8805,1215,25753,0.1681,0.513,14250,Public,4,10.838992503334088,7.636269603379373,0.21314036847918047
48179,697,0.4257,1120,48247,0.2235,0.5238,14750,Private Nonprofit,4,10.782678520453256,6.548219102762372,-0.42739568796814215
47618,1273,0.93,1089,22077,0.1245,0.4894,15750,Public,4,10.770966119998848,7.149916836132109,-0.6364127169141106
72257,2071,0.7987,1245,25385,0.1687,0.5295,17306,Public,4,11.1879844870947,7.636269603379373,0.4154149126204402
55070,9198,0.9834,1120,24636,0.1682,0.6235,16246,Public,4,10.916360382256528,9.126850061477157,-0.42739568796814215
51926,5439,0.9878,1125,24422,0.1866,0.5991,17500,Public,4,10.85757490710485,8.601534339849989,-0.39368326394459885
44301,7560,0.9641,1088,22233,0.435,0.4024,13202,Public,5,10.698762529141884,8.93075873555827,-0.6431552017188192
72529,770,0.8202,1050,22227,0.4543,0.398,16170,Private Nonprofit,5,11.191741760864094,6.647688373563329,-0.8993696242977484
55930,7137,0.9528,1280,62570,0.2075,0.7066,17500,Private Nonprofit,5,10.931856187815631,8.873187904050106,0.6514018807852433
47482,1547,0.6023,972,31203,0.317,0.3505,16750,Private Nonprofit,5,10.768105970835611,7.344719054149673,-1.4252834390650237
48382,1387,0.9045,1117,49024,0.3337,0.5324,14519,Private Nonprofit,5,10.786883122706014,7.23561914106675,-0.44762314238226814
57478,905,0.867,1098,48038,0.3098,0.5471,17589,Private Nonprofit,5,10.959157544876406,6.80903930604298,-0.5757303536717326
55541,2997,0.6773,1256,55117,0.241,0.7216,15350,Private Nonprofit,5,10.924876765740112,8.005700678662542,0.4895822454722355
44859,10004,0.8619,1144,27042,0.3483,0.5321,14400,Public,5,10.711279516251953,9.210840247017831,-0.26557605265513434
45454,1035,0.3742,1200,39450,0.5179,0.2993,14250,Private Nonprofit,5,10.724456104533958,6.943122422819428,0.11200309640855058
47485,1212,0.5968,1109,38315,0.1802,0.7078,16750,Private Nonprofit,5,10.768169150677052,7.10085190894405,-0.5015630208199374
40596,743,0.6511,1078,34244,0.387,0.5677,13500,Private Nonprofit,5,10.61142481856871,6.612041034833092,-0.7105800497659058
43222,2617,0.7052,1145,35688,0.2874,0.6259,19500,Private Nonprofit,5,10.674104903862972,7.870165946469845,-0.25883356785042566
49956,1572,0.6259,1092,41530,0.3713,0.4966,15337,Private Nonprofit,5,10.818897896982977,7.360739903058278,-0.6161852624999846
38924,864,0.8671,1083,24750,0.3626,0.369,11175,Public,5,10.56936630594188,6.762729506931879,-0.6768676257423626
48458,12701,0.7203,1088,25169,0.4122,0.5089,15809,Public,5,10.788452722367374,9.44951474036292,-0.6431552017188192
48541,16301,0.6909,1121,24289,0.3177,0.537,14093,Public,5,10.790164080634105,9.699043078654404,-0.4206532031634335
66651,1836,0.5035,1362,71136,0.1593,0.8453,19349,Private Nonprofit,5,11.107225329245235,7.515889085215125,1.2042856347713533
64911,1607,0.569,1344,71986,0.1585,0.7979,17750,Private Nonprofit,5,11.08077237985554,7.382746449738912,1.0829209082865976
53723,2773,0.655,1129,38618,0.3063,0.4939,18000,Private Nonprofit,5,10.891596494200751,7.928045600874777,-0.36671332472576423
45989,846,0.6885,1090,39440,0.3921,0.4759,14000,Private Nonprofit,5,10.736157516440208,6.741700694652055,-0.629670232109402
51151,10074,0.8109,1147,25489,0.328,0.5024,12000,Public,5,10.8425373215308,9.217812386814884,-0.24534859824100835
60249,30418,0.416,1311,33678,0.1889,0.7392,16000,Public,5,11.006241253704788,10.322822692163156,0.8604189097312117
44213,4866,0.882,1120,23079,0.3442,0.5254,12981,Public,5,10.696774142468731,8.490233009833455,-0.42739568796814215
42730,4848,0.7011,1000,25637,0.5113,0.3399,17500,Public,5,10.66265652863807,8.486527777105353,-1.2364938645331813
48501,8698,0.7613,1151,25663,0.309,0.5767,11000,Public,5,10.789339695269716,9.07096335550754,-0.21837865902217374
49378,1737,0.6944,1091,41548,0.3229,0.5315,14750,Private Nonprofit,5,10.807260259851311,7.460490305825338,-0.6229277473046932
53990,1607,0.6041,1256,58363,0.2454,0.6596,16666,Private Nonprofit,5,10.896554123212333,7.382746449738912,0.4895822454722355
91565,7208,0.0586,1549,89590,0.2022,0.9354,12913,Private Nonprofit,5,11.424804381575049,8.883085524404578,2.465130293251873
55736,3195,0.6603,1194,59256,0.2233,0.5901,14750,Private Nonprofit,6,10.928381536709956,8.069655306886165,0.07154818758029863
50116,5643,0.8301,1054,23441,0.2764,0.4397,12394,Public,6,10.822095597365443,8.638348312972704,-0.8723996850789136
61296,1165,0.4765,1212,61607,0.3085,0.6705,17500,Private Nonprofit,6,11.023469866940433,7.061334366910438,0.19291291406505448
65793,14785,0.5128,1329,74226,0.1245,0.79990000000000006,19500,Private Nonprofit,6,11.094268728675615,9.601436066117046,0.9817836362159676
51865,8034,0.8858,1086,25210,0.429,0.4015,15273,Public,6,10.856399467865929,8.991562278171614,-0.6566401713282366
56807,2403,0.8884,1120,52716,0.2305,0.5701,16000,Private Nonprofit,6,10.947414836552507,7.784889295655098,-0.42739568796814215
43503,224,0.218,931,34502,0.4856,0.2857,15000,Private Nonprofit,6,10.680585180216005,5.41610040220442,-1.7017253160580788
58285,1403,0.5344,1227,68583,0.2593,0.7307,18478,Private Nonprofit,6,10.973100049353931,7.247080584585756,0.2940501861356844
50296,9912,0.9224,1076,23438,0.4047,0.4281,14250,Public,6,10.825680830062897,9.201602306032898,-0.7240650193753232
54771,1283,0.9,1108,45904,0.4006,0.4604,13359,Private Nonprofit,6,10.91091613578162,7.157735484249907,-0.508305505624646
55933,2886,0.8444,1084,50082,0.5554,0.4912,11000,Private Nonprofit,6,10.93190982485381,7.967973179662935,-0.6701251409376539
59004,6078,0.9052,1060,24622,0.4524,0.5163,13548,Public,6,10.98536051719994,8.712595487748722,-0.8319447762506618
53551,12555,0.8996,1029,20749,0.5522,0.332,13750,Public,6,10.888389749837856,9.437953917961844,-1.04096180519663
62377,38380,0.7392,1250,26185,0.4165,0.6456,14000,Public,6,11.040951896668034,10.555317824459362,0.4491273366439835
48376,713,0.6737,1026,46766,0.4427,0.2798,11892,Private Nonprofit,6,10.786759101953049,6.570882962339584,-1.0611892596107562
42937,1005,0.3909,1014,25384,0.6122,0.3394,15999,Private Nonprofit,6,10.667489204064298,6.913737350659685,-1.1420990772672601
49652,8150,0.8641,1061,22254,0.4649,0.3732,12500,Public,6,10.812793950635838,9.005895898094458,-0.825202291445953
48386,6667,0.4437,993,15558,0.6451,0.4647,11000,Public,6,10.786965794663733,8.805075243870684,-1.283691258166142
57103,1468,0.3801,1208,51124,0.1329,0.5858,19000,Private Nonprofit,6,10.952611933668509,7.292337176173877,0.16594297484621987
53787,1252,0.731,1100,41944,0.3432,0.5136,15750,Private Nonprofit,6,10.892787081263537,7.133295954896068,-0.5622453840623154
56132,2759,0.9576,1099,46874,0.3965,0.4931,15750,Private Nonprofit,6,10.935461338871026,7.9229859587111955,-0.568987868867024
48779,1176,0.5704,1043,43778,0.2382,0.4429,19000,Private Nonprofit,6,10.795055171354775,7.0707241072602764,-0.946567017930709
57010,34341,0.7223,1109,26243,0.3804,0.6071,14000,Public,6,10.950981970025628,10.444124373873748,-0.5015630208199374
49620,28666,0.9419,985,16830,0.6508,0.509,9593,Public,6,10.812149257245792,10.263501914406907,-1.3376311366038112
45411,8877,0.7931,980,26362,0.656,0.432,17500,Public,6,10.723509645430674,9.09133158539398,-1.3713435606273545
89718,4776,0.08,1553,79788,0.1703,0.9464,9716,Private Nonprofit,6,11.404426696811898,8.471568013389962,2.4921002324707073
58826,2493,0.8142,1138,66719,0.4237,0.6259,20000,Private Nonprofit,6,10.982339213026084,7.821643126239982,-0.3060309614833863
59224,3220,0.8992,1090,45672,0.4164,0.6877,12548,Private Nonprofit,6,10.989082144122934,8.0774471493312,-0.629670232109402
54211,17743,0.9026,1041,25505,0.4133,0.5476,16500,Public,6,10.90063911886528,9.783802709590148,-0.9600519875401262
56955,1951,0.9776,1089,47999,0.3861,0.5893,19500,Private Nonprofit,6,10.950016761334012,7.576609766973037,-0.6364127169141106
78354,7277,0.6335,1428,85606,0.1276,0.8427,15311,Private Nonprofit,6,11.26899229944846,8.892611378172106,1.6492896318821249
46238,1479,0.8902,980,34504,0.478,0.4156,14750,Private Nonprofit,6,10.741557249815685,7.299797366758161,-1.3713435606273545
56878,1440,0.4305,1241,67493,0.2533,0.7279,19500,Private Nonprofit,6,10.94866390211491,7.273092595999522,0.3884449734016056
49634,8728,0.9399,1066,25791,0.3887,0.5333,17750,Public,6,10.81243136174723,9.07440609473535,-0.7914898674224098
56906,36177,0.8932,1103,28073,0.3724,0.5528,14993,Public,6,10.949156062709816,10.49620647826158,-0.5420179296481894
52946,570,0.7836,1031,35592,0.4211,0.5234,21500,Private Nonprofit,6,10.877027805210975,6.3473892096560105,-1.0274768355872128
41871,1396,0.9871,1024,24529,0.5774,0.2994,11000,Public,6,10.642348742176754,7.242082359256962,-1.0746742292201734
53040,12673,0.8955,1075,24100,0.344,0.4821,13989,Public,6,10.878801624859744,9.447307929883465,-0.7308075041800318
51450,4748,0.9092,1050,24060,0.5273,0.4187,15873,Public,6,10.848365741262196,8.465689348549121,-0.8993696242977484
72097,59615,0.5743,1280,32696,0.1964,0.8391,15000,Public,6,11.185767713530806,10.995679273401317,0.6514018807852433
